_id,region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,pressure
ObjectId(63e4bbd14e31320bce168b63),Bretagne,2019-10-19T00:00:00.000Z,14,11,17,85,9.875,77,121
ObjectId(63e4bbd14e31320bce168b64),Bretagne,2019-10-20T00:00:00.000Z,16,10,6,85,10,29,121
ObjectId(63e4bbd14e31320bce168b65),Bretagne,2019-10-21T00:00:00.000Z,15,10,16,81,9.375,21,66
ObjectId(63e4bbd14e31320bce168b66),Bretagne,2019-10-22T00:00:00.000Z,13,11,18,94,5.75,98,66
ObjectId(63e4bbd14e31320bce168b67),Bretagne,2019-10-23T00:00:00.000Z,13,12,18,98,4.5,83,122
ObjectId(63e4bbd14e31320bce168b68),Bretagne,2019-10-24T00:00:00.000Z,17,15,29,93,7.625,74,71
ObjectId(63e4bbd14e31320bce168b69),Bretagne,2019-10-25T00:00:00.000Z,19,15,32,87,9.375,31,116
ObjectId(63e4bbd14e31320bce168b6a),Bretagne,2019-10-26T00:00:00.000Z,14,8,24,92,6.125,100,60
ObjectId(63e4bbd14e31320bce168b6b),Bretagne,2019-10-27T00:00:00.000Z,8,8,17,91,7.125,99,167
ObjectId(63e4bbd14e31320bce168b6c),Bretagne,2019-10-28T00:00:00.000Z,10,9,20,79,9,100,49
ObjectId(63e4bbd14e31320bce168b6d),Bretagne,2019-10-29T00:00:00.000Z,14,10,13,97,7.625,86,114
ObjectId(63e4bbd14e31320bce168b6e),Bretagne,2019-10-30T00:00:00.000Z,15,13,18,90,9.375,85,124
ObjectId(63e4bbd14e31320bce168b6f),Centre-Val de Loire,2019-09-30T00:00:00.000Z,20,19,25,80,9.625,85,38
ObjectId(63e4bbd14e31320bce168b70),Centre-Val de Loire,2019-10-01T00:00:00.000Z,17,15,18,76,10,60,34
ObjectId(63e4bbd14e31320bce168b71),Centre-Val de Loire,2019-10-02T00:00:00.000Z,16,9,7,62,10,21,156
ObjectId(63e4bbd14e31320bce168b72),Centre-Val de Loire,2019-10-03T00:00:00.000Z,16,15,20,79,8,80,121
ObjectId(63e4bbd14e31320bce168b73),Centre-Val de Loire,2019-10-04T00:00:00.000Z,17,14,13,89,9.875,85,156
ObjectId(63e4bbd14e31320bce168b74),Centre-Val de Loire,2019-10-05T00:00:00.000Z,18,14,21,88,9.375,62,168
ObjectId(63e4bbd14e31320bce168b75),Centre-Val de Loire,2019-10-06T00:00:00.000Z,16,12,14,81,10,57,18
ObjectId(63e4bbd14e31320bce168b76),Centre-Val de Loire,2019-10-07T00:00:00.000Z,15,14,22,90,6.875,95,106
ObjectId(63e4bbd14e31320bce168b77),Centre-Val de Loire,2019-10-08T00:00:00.000Z,15,11,25,83,9.25,73,163
ObjectId(63e4bbd14e31320bce168b78),Centre-Val de Loire,2019-10-09T00:00:00.000Z,18,13,18,84,10,61,199
ObjectId(63e4bbd14e31320bce168b79),Centre-Val de Loire,2019-10-10T00:00:00.000Z,20,14,18,83,10,27,72
ObjectId(63e4bbd14e31320bce168b7a),Centre-Val de Loire,2019-10-11T00:00:00.000Z,21,15,18,79,9.875,51,90
ObjectId(63e4bbd14e31320bce168b7b),Centre-Val de Loire,2019-10-12T00:00:00.000Z,25,19,30,64,9.875,54,175
ObjectId(63e4bbd14e31320bce168b7c),Centre-Val de Loire,2019-10-13T00:00:00.000Z,24,19,18,65,9.125,48,190
ObjectId(63e4bbd14e31320bce168b7d),Centre-Val de Loire,2019-10-14T00:00:00.000Z,16,14,23,83,8.625,63,52
ObjectId(63e4bbd14e31320bce168b7e),Centre-Val de Loire,2019-10-15T00:00:00.000Z,15,13,25,75,7,94,25
ObjectId(63e4bbd14e31320bce168b7f),Centre-Val de Loire,2019-10-16T00:00:00.000Z,16,13,18,90,7,93,181
ObjectId(63e4bbd14e31320bce168b80),Centre-Val de Loire,2019-10-17T00:00:00.000Z,16,14,24,77,9.75,74,167
ObjectId(63e4bbd14e31320bce168b81),Centre-Val de Loire,2019-10-18T00:00:00.000Z,14,13,18,89,8.25,92,146
ObjectId(63e4bbd14e31320bce168b82),Centre-Val de Loire,2019-10-19T00:00:00.000Z,12,11,18,92,7.25,100,14
ObjectId(63e4bbd14e31320bce168b83),Centre-Val de Loire,2019-10-20T00:00:00.000Z,15,11,17,84,9.625,67,44
ObjectId(63e4bbd14e31320bce168b84),Centre-Val de Loire,2019-10-21T00:00:00.000Z,14,10,17,81,9.375,37,125
ObjectId(63e4bbd14e31320bce168b85),Centre-Val de Loire,2019-10-22T00:00:00.000Z,18,12,13,88,9.875,55,130
ObjectId(63e4bbd14e31320bce168b86),Centre-Val de Loire,2019-10-23T00:00:00.000Z,17,14,23,74,10,47,169
ObjectId(63e4bbd14e31320bce168b87),Centre-Val de Loire,2019-10-24T00:00:00.000Z,17,12,18,87,9,61,55
ObjectId(63e4bbd14e31320bce168b88),Centre-Val de Loire,2019-10-25T00:00:00.000Z,20,13,18,78,10,25,55
ObjectId(63e4bbd14e31320bce168b89),Centre-Val de Loire,2019-10-26T00:00:00.000Z,13,10,17,91,9,82,85
ObjectId(63e4bbd14e31320bce168b8a),Centre-Val de Loire,2019-10-27T00:00:00.000Z,9,8,17,84,4.75,100,152
ObjectId(63e4bbd14e31320bce168b8b),Centre-Val de Loire,2019-10-28T00:00:00.000Z,10,8,17,74,7.625,88,67
ObjectId(63e4bbd14e31320bce168b8c),Centre-Val de Loire,2019-10-29T00:00:00.000Z,13,10,8,87,7.375,87,125
ObjectId(63e4bbd14e31320bce168b8d),Centre-Val de Loire,2019-10-30T00:00:00.000Z,14,12,10,97,9.25,94,117
ObjectId(63e4bbd14e31320bce168b8e),Corse,2019-09-30T00:00:00.000Z,24,22,9,66,10,2,60
ObjectId(63e4bbd14e31320bce168b8f),Corse,2019-10-01T00:00:00.000Z,21,20,17,76,9.875,65,101
ObjectId(63e4bbd14e31320bce168b90),Corse,2019-10-02T00:00:00.000Z,23,19,14,61,9.875,26,158
ObjectId(63e4bbd14e31320bce168b91),Corse,2019-10-03T00:00:00.000Z,20,18,12,67,10,51,146
ObjectId(63e4bbd14e31320bce168b92),Corse,2019-10-04T00:00:00.000Z,21,18,22,67,9.625,64,13
ObjectId(63e4bbd14e31320bce168b93),Corse,2019-10-05T00:00:00.000Z,22,20,9,61,10,14,24
ObjectId(63e4bbd14e31320bce168b94),Corse,2019-10-06T00:00:00.000Z,23,18,11,62,9.125,46,167
ObjectId(63e4bbd14e31320bce168b95),Corse,2019-10-07T00:00:00.000Z,21,19,8,58,10,1,57
ObjectId(63e4bbd14e31320bce168b96),Corse,2019-10-08T00:00:00.000Z,21,19,8,75,10,39,34
ObjectId(63e4bbd14e31320bce168b97),Corse,2019-10-09T00:00:00.000Z,21,18,17,65,10,14,136
ObjectId(63e4bbd14e31320bce168b98),Corse,2019-10-10T00:00:00.000Z,22,19,9,60,10,0,13
ObjectId(63e4bbd14e31320bce168b99),Corse,2019-10-11T00:00:00.000Z,22,19,8,59,10,18,142
ObjectId(63e4bbd14e31320bce168b9a),Corse,2019-10-12T00:00:00.000Z,23,20,6,49,10,14,27
ObjectId(63e4bbd14e31320bce168b9b),Corse,2019-10-13T00:00:00.000Z,25,23,6,59,10,23,53
ObjectId(63e4bbd14e31320bce168b9c),Corse,2019-10-14T00:00:00.000Z,22,20,18,84,8.875,48,187
ObjectId(63e4bbd14e31320bce168b9d),Corse,2019-10-15T00:00:00.000Z,19,17,13,67,10,33,75
ObjectId(63e4bbd14e31320bce168b9e),Corse,2019-10-16T00:00:00.000Z,20,18,9,63,10,7,154
ObjectId(63e4bbd14e31320bce168b9f),Corse,2019-10-17T00:00:00.000Z,20,18,7,68,10,11,19
ObjectId(63e4bbd14e31320bce168ba0),Corse,2019-10-18T00:00:00.000Z,22,19,9,57,10,13,91
ObjectId(63e4bbd14e31320bce168ba1),Corse,2019-10-19T00:00:00.000Z,28,23,16,56,10,20,2
ObjectId(63e4bbd14e31320bce168ba2),Corse,2019-10-20T00:00:00.000Z,24,22,8,73,10,24,107
ObjectId(63e4bbd14e31320bce168ba3),Corse,2019-10-21T00:00:00.000Z,26,22,10,64,10,9,27
ObjectId(63e4bbd14e31320bce168ba4),Corse,2019-10-22T00:00:00.000Z,25,23,16,58,9.25,42,54
ObjectId(63e4bbd14e31320bce168ba5),Corse,2019-10-23T00:00:00.000Z,19,18,8,89,8.25,81,85
ObjectId(63e4bbd14e31320bce168ba6),Corse,2019-10-24T00:00:00.000Z,20,17,7,77,9.375,47,66
ObjectId(63e4bbd14e31320bce168ba7),Corse,2019-10-25T00:00:00.000Z,23,20,6,64,10,15,81
ObjectId(63e4bbd14e31320bce168ba8),Corse,2019-10-26T00:00:00.000Z,22,20,6,59,10,5,182
ObjectId(63e4bbd14e31320bce168ba9),Corse,2019-10-27T00:00:00.000Z,21,18,10,68,10,43,79
ObjectId(63e4bbd14e31320bce168baa),Corse,2019-10-28T00:00:00.000Z,20,18,8,75,9.875,63,51
ObjectId(63e4bbd14e31320bce168bab),Corse,2019-10-29T00:00:00.000Z,20,19,8,79,9.875,59,2
ObjectId(63e4bbd14e31320bce168bac),Corse,2019-10-30T00:00:00.000Z,20,19,7,73,9.875,53,21
ObjectId(63e4bbd14e31320bce168bad),Grand Est,2019-09-30T00:00:00.000Z,19,14.5,21.5,81.5,9.9375,71.5,176
ObjectId(63e4bbd14e31320bce168bae),Grand Est,2019-10-01T00:00:00.000Z,14,12.5,17,87.5,8.875,76,14
ObjectId(63e4bbd14e31320bce168baf),Grand Est,2019-10-02T00:00:00.000Z,14.5,9,6,74.5,10,27.5,16
ObjectId(63e4bbd14e31320bce168bb0),Grand Est,2019-10-03T00:00:00.000Z,13,8.5,20.5,84,8.8125,57,184
ObjectId(63e4bbd14e31320bce168bb1),Grand Est,2019-10-04T00:00:00.000Z,14.5,12,8.5,91,8.8125,89,85
ObjectId(63e4bbd14e31320bce168bb2),Grand Est,2019-10-05T00:00:00.000Z,14,11.5,14,91,8.0625,91,61
ObjectId(63e4bbd14e31320bce168bb3),Grand Est,2019-10-06T00:00:00.000Z,14.5,11,10.5,86.5,8.8125,81,172
ObjectId(63e4bbd14e31320bce168bb4),Grand Est,2019-10-07T00:00:00.000Z,14,11.5,19.5,84,8.25,92.5,0
ObjectId(63e4bbd14e31320bce168bb5),Grand Est,2019-10-08T00:00:00.000Z,13,11.5,23.5,85.5,8.75,75,90
ObjectId(63e4bbd14e31320bce168bb6),Grand Est,2019-10-09T00:00:00.000Z,15,11.5,21.5,83.5,9.3125,67,175
ObjectId(63e4bbd14e31320bce168bb7),Grand Est,2019-10-10T00:00:00.000Z,18.5,13,18,81,10,30.5,69
ObjectId(63e4bbd14e31320bce168bb8),Grand Est,2019-10-11T00:00:00.000Z,20,15.5,17.5,73,9.375,24,195
ObjectId(63e4bbd14e31320bce168bb9),Grand Est,2019-10-12T00:00:00.000Z,23,17,18.5,79,9.6875,33,138
ObjectId(63e4bbd14e31320bce168bba),Grand Est,2019-10-13T00:00:00.000Z,23,17.5,17,73.5,9.9375,17.5,129
ObjectId(63e4bbd14e31320bce168bbb),Grand Est,2019-10-14T00:00:00.000Z,17.5,15,13,84.5,8.9375,66,156
ObjectId(63e4bbd14e31320bce168bbc),Grand Est,2019-10-15T00:00:00.000Z,16.5,10.5,18.5,84,9.4375,49,164
ObjectId(63e4bbd14e31320bce168bbd),Grand Est,2019-10-16T00:00:00.000Z,14.5,10,14.5,86.5,8,91.5,137
ObjectId(63e4bbd14e31320bce168bbe),Grand Est,2019-10-17T00:00:00.000Z,15.5,14,19,86,9.375,61,192
ObjectId(63e4bbd14e31320bce168bbf),Grand Est,2019-10-18T00:00:00.000Z,13.5,11.5,19,92.5,8.5,87.5,12
ObjectId(63e4bbd14e31320bce168bc0),Grand Est,2019-10-19T00:00:00.000Z,17,13.5,7.5,88,8.75,62.5,133
ObjectId(63e4bbd14e31320bce168bc1),Grand Est,2019-10-20T00:00:00.000Z,14,12,13,87.5,8.6875,71.5,101
ObjectId(63e4bbd14e31320bce168bc2),Grand Est,2019-10-21T00:00:00.000Z,16,12,12,89,8.4375,44.5,85
ObjectId(63e4bbd14e31320bce168bc3),Grand Est,2019-10-22T00:00:00.000Z,18.5,12.5,12.5,88.5,9,25,113
ObjectId(63e4bbd14e31320bce168bc4),Grand Est,2019-10-23T00:00:00.000Z,18,14,9,85.5,8.6875,54.5,184
ObjectId(63e4bbd14e31320bce168bc5),Grand Est,2019-10-24T00:00:00.000Z,16.5,12.5,12,84.5,9.5,42,39
ObjectId(63e4bbd14e31320bce168bc6),Grand Est,2019-10-25T00:00:00.000Z,18.5,12.5,13,81.5,10,13,62
ObjectId(63e4bbd14e31320bce168bc7),Grand Est,2019-10-26T00:00:00.000Z,16.5,14,14,80,9.4375,54.5,31
ObjectId(63e4bbd14e31320bce168bc8),Grand Est,2019-10-27T00:00:00.000Z,10,8,15,81,7.375,75,11
ObjectId(63e4bbd14e31320bce168bc9),Grand Est,2019-10-28T00:00:00.000Z,9,7.5,15,78,7.625,72.5,44
ObjectId(63e4bbd14e31320bce168bca),Grand Est,2019-10-29T00:00:00.000Z,10,6.5,15,81.5,9.4375,72,23
ObjectId(63e4bbd14e31320bce168bcb),Grand Est,2019-10-30T00:00:00.000Z,10.5,6,11.5,82,9.875,56,8
ObjectId(63e4bbd14e31320bce168bcc),Hauts-de-France,2019-09-30T00:00:00.000Z,19,15,22,90.5,8.125,84.5,8
ObjectId(63e4bbd14e31320bce168bcd),Hauts-de-France,2019-10-01T00:00:00.000Z,14,10,22.5,71,9.875,55,141
ObjectId(63e4bbd14e31320bce168bce),Hauts-de-France,2019-10-02T00:00:00.000Z,13.5,7.5,11.5,66,10,15.5,74
ObjectId(63e4bbd14e31320bce168bcf),Hauts-de-France,2019-10-03T00:00:00.000Z,15.5,13,29,81.5,8.4375,77,75
ObjectId(63e4bbd14e31320bce168bd0),Hauts-de-France,2019-10-04T00:00:00.000Z,15.5,12,9,87.5,7.5,85.5,20
ObjectId(63e4bbd14e31320bce168bd1),Hauts-de-France,2019-10-05T00:00:00.000Z,16,12.5,35,89,9.1875,81.5,70
ObjectId(63e4bbd14e31320bce168bd2),Hauts-de-France,2019-10-06T00:00:00.000Z,15.5,12.5,18.5,84,10,80,186
ObjectId(63e4bbd14e31320bce168bd3),Hauts-de-France,2019-10-07T00:00:00.000Z,15,12,19.5,94,7.375,83,175
ObjectId(63e4bbd14e31320bce168bd4),Hauts-de-France,2019-10-08T00:00:00.000Z,13,10.5,28,83,9.0625,79,193
ObjectId(63e4bbd14e31320bce168bd5),Hauts-de-France,2019-10-09T00:00:00.000Z,15.5,11.5,24,82.5,9.8125,72,154
ObjectId(63e4bbd14e31320bce168bd6),Hauts-de-France,2019-10-10T00:00:00.000Z,16,13,30,85,10,72.5,82
ObjectId(63e4bbd14e31320bce168bd7),Hauts-de-France,2019-10-11T00:00:00.000Z,18,14,23,86.5,10,52,194
ObjectId(63e4bbd14e31320bce168bd8),Hauts-de-France,2019-10-12T00:00:00.000Z,21.5,16.5,35.5,85,10,50.5,79
ObjectId(63e4bbd14e31320bce168bd9),Hauts-de-France,2019-10-13T00:00:00.000Z,21,15.5,21,85,9.625,78,144
ObjectId(63e4bbd14e31320bce168bda),Hauts-de-France,2019-10-14T00:00:00.000Z,16,12,21,85.5,10,74,144
ObjectId(63e4bbd14e31320bce168bdb),Hauts-de-France,2019-10-15T00:00:00.000Z,14,11.5,33,89,8.5,86.5,68
ObjectId(63e4bbd14e31320bce168bdc),Hauts-de-France,2019-10-16T00:00:00.000Z,14,12,18.5,82,9.875,59.5,116
ObjectId(63e4bbd14e31320bce168bdd),Hauts-de-France,2019-10-17T00:00:00.000Z,14.5,10.5,32.5,77,9.875,71.5,139
ObjectId(63e4bbd14e31320bce168bde),Hauts-de-France,2019-10-18T00:00:00.000Z,15.5,12,19,83.5,9.375,81,123
ObjectId(63e4bbd14e31320bce168bdf),Hauts-de-France,2019-10-19T00:00:00.000Z,12,7.5,13,87,9.0625,91,165
ObjectId(63e4bbd14e31320bce168be0),Hauts-de-France,2019-10-20T00:00:00.000Z,14,10.5,24,93,6.625,90.5,58
ObjectId(63e4bbd14e31320bce168be1),Hauts-de-France,2019-10-21T00:00:00.000Z,14,10,10.5,86,8.125,27,6
ObjectId(63e4bbd14e31320bce168be2),Hauts-de-France,2019-10-22T00:00:00.000Z,16,11.5,16.5,89.5,8.875,62.5,103
ObjectId(63e4bbd14e31320bce168be3),Hauts-de-France,2019-10-23T00:00:00.000Z,17,13.5,29,82,9.6875,38.5,134
ObjectId(63e4bbd14e31320bce168be4),Hauts-de-France,2019-10-24T00:00:00.000Z,16,11,28.5,85,9.8125,53.5,69
ObjectId(63e4bbd14e31320bce168be5),Hauts-de-France,2019-10-25T00:00:00.000Z,19,13.5,32,79,10,22,151
ObjectId(63e4bbd14e31320bce168be6),Hauts-de-France,2019-10-26T00:00:00.000Z,14,8,11.5,74.5,8.4375,77.5,90
ObjectId(63e4bbd14e31320bce168be7),Hauts-de-France,2019-10-27T00:00:00.000Z,11,7,16.5,81.5,10,46,25
ObjectId(63e4bbd14e31320bce168be8),Hauts-de-France,2019-10-28T00:00:00.000Z,11,8,21.5,75.5,10,54,82
ObjectId(63e4bbd14e31320bce168be9),Hauts-de-France,2019-10-29T00:00:00.000Z,8,6.5,18,83,8.6875,74,52
ObjectId(63e4bbd14e31320bce168bea),Hauts-de-France,2019-10-30T00:00:00.000Z,9.5,5.5,14,86.5,10,64,70
ObjectId(63e4bbd14e31320bce168beb),Normandie,2019-09-30T00:00:00.000Z,18,17,24,86,8.75,81,102
ObjectId(63e4bbd14e31320bce168bec),Normandie,2019-10-01T00:00:00.000Z,13,9,19,78,9,61,135
ObjectId(63e4bbd14e31320bce168bed),Normandie,2019-10-02T00:00:00.000Z,16,9,16,66,10,36,88
ObjectId(63e4bbd14e31320bce168bee),Normandie,2019-10-03T00:00:00.000Z,16,14,30,77,9,89,88
ObjectId(63e4bbd14e31320bce168bef),Normandie,2019-10-04T00:00:00.000Z,17,15,18,87,9.875,88,13
ObjectId(63e4bbd14e31320bce168bf0),Normandie,2019-10-05T00:00:00.000Z,16,14,31,80,9.375,86,12
ObjectId(63e4bbd14e31320bce168bf1),Normandie,2019-10-06T00:00:00.000Z,12,11,22,87,9,85,47
ObjectId(63e4bbd14e31320bce168bf2),Normandie,2019-10-07T00:00:00.000Z,16,14,23,92,9.25,89,16
ObjectId(63e4bbd14e31320bce168bf3),Normandie,2019-10-08T00:00:00.000Z,14,12,33,81,9.375,76,192
ObjectId(63e4bbd14e31320bce168bf4),Normandie,2019-10-09T00:00:00.000Z,16,12,21,83,9.875,65,168
ObjectId(63e4bbd14e31320bce168bf5),Normandie,2019-10-10T00:00:00.000Z,18,16,30,79,10,63,197
ObjectId(63e4bbd14e31320bce168bf6),Normandie,2019-10-11T00:00:00.000Z,19,15,25,83,10,40,73
ObjectId(63e4bbd14e31320bce168bf7),Normandie,2019-10-12T00:00:00.000Z,19,16,35,82,9.125,60,4
ObjectId(63e4bbd14e31320bce168bf8),Normandie,2019-10-13T00:00:00.000Z,20,16,26,89,9.375,75,56
ObjectId(63e4bbd14e31320bce168bf9),Normandie,2019-10-14T00:00:00.000Z,14,12,30,87,9.875,68,72
ObjectId(63e4bbd14e31320bce168bfa),Normandie,2019-10-15T00:00:00.000Z,15,14,30,95,7.25,97,141
ObjectId(63e4bbd14e31320bce168bfb),Normandie,2019-10-16T00:00:00.000Z,16,12,24,82,9.75,62,170
ObjectId(63e4bbd14e31320bce168bfc),Normandie,2019-10-17T00:00:00.000Z,15,11,31,82,9.875,62,125
ObjectId(63e4bbd14e31320bce168bfd),Normandie,2019-10-18T00:00:00.000Z,15,11,18,87,9.375,78,112
ObjectId(63e4bbd14e31320bce168bfe),Normandie,2019-10-19T00:00:00.000Z,13,12,17,83,9.5,80,50
ObjectId(63e4bbd14e31320bce168bff),Normandie,2019-10-20T00:00:00.000Z,14,11,13,88,8.5,70,69
ObjectId(63e4bbd14e31320bce168c00),Normandie,2019-10-21T00:00:00.000Z,14,11,11,84,10,12,192
ObjectId(63e4bbd14e31320bce168c01),Normandie,2019-10-22T00:00:00.000Z,13,12,15,89,6.25,86,130
ObjectId(63e4bbd14e31320bce168c02),Normandie,2019-10-23T00:00:00.000Z,14,12,16,89,9.625,64,165
ObjectId(63e4bbd14e31320bce168c03),Normandie,2019-10-24T00:00:00.000Z,17,12,27,94,10,57,55
ObjectId(63e4bbd14e31320bce168c04),Normandie,2019-10-25T00:00:00.000Z,19,15,35,73,9.875,27,126
ObjectId(63e4bbd14e31320bce168c05),Normandie,2019-10-26T00:00:00.000Z,13,9,14,84,9,75,70
ObjectId(63e4bbd14e31320bce168c06),Normandie,2019-10-27T00:00:00.000Z,9,8,19,76,8.375,60,124
ObjectId(63e4bbd14e31320bce168c07),Normandie,2019-10-28T00:00:00.000Z,9,8,20,81,4.5,86,37
ObjectId(63e4bbd14e31320bce168c08),Normandie,2019-10-29T00:00:00.000Z,9,8,16,94,6.5,100,89
ObjectId(63e4bbd14e31320bce168c09),Normandie,2019-10-30T00:00:00.000Z,13,11,19,97,6,100,75
ObjectId(63e4bbd14e31320bce168c0a),Nouvelle-Aquitaine,2019-09-30T00:00:00.000Z,18.666666666666668,17,24.666666666666668,90.33333333333333,8.041666666666666,73,101
ObjectId(63e4bbd14e31320bce168c0b),Nouvelle-Aquitaine,2019-10-01T00:00:00.000Z,18,14.666666666666666,14.666666666666666,87,9.916666666666666,63.666666666666664,195
ObjectId(63e4bbd14e31320bce168c0c),Nouvelle-Aquitaine,2019-10-02T00:00:00.000Z,19,13.333333333333334,9.666666666666666,72.33333333333333,9.666666666666666,31,86
ObjectId(63e4bbd14e31320bce168c0d),Nouvelle-Aquitaine,2019-10-03T00:00:00.000Z,17.333333333333332,16,18,85.66666666666667,8.958333333333334,77,74
ObjectId(63e4bbd14e31320bce168c0e),Nouvelle-Aquitaine,2019-10-04T00:00:00.000Z,18,15.333333333333334,9,84.33333333333333,8.75,64.33333333333333,169
ObjectId(63e4bbd14e31320bce168c0f),Nouvelle-Aquitaine,2019-10-05T00:00:00.000Z,17.333333333333332,14.666666666666666,20.666666666666668,85.33333333333333,8.708333333333334,69.66666666666667,103
ObjectId(63e4bbd14e31320bce168c10),Nouvelle-Aquitaine,2019-10-06T00:00:00.000Z,15.333333333333334,12.333333333333334,8.666666666666666,81.66666666666667,8.958333333333334,62,75
ObjectId(63e4bbd14e31320bce168c11),Nouvelle-Aquitaine,2019-10-07T00:00:00.000Z,19.333333333333332,15.666666666666666,19.666666666666668,78,9.208333333333334,85.33333333333333,37
ObjectId(63e4bbd14e31320bce168c12),Nouvelle-Aquitaine,2019-10-08T00:00:00.000Z,16.666666666666668,14.333333333333334,24.666666666666668,78.66666666666667,8.666666666666666,64,71
ObjectId(63e4bbd14e31320bce168c13),Nouvelle-Aquitaine,2019-10-09T00:00:00.000Z,18.333333333333332,14.666666666666666,14,85.66666666666667,8.75,68.66666666666667,153
ObjectId(63e4bbd14e31320bce168c14),Nouvelle-Aquitaine,2019-10-10T00:00:00.000Z,21,14.333333333333334,14.333333333333334,76.33333333333333,8.791666666666666,6.666666666666667,8
ObjectId(63e4bbd14e31320bce168c15),Nouvelle-Aquitaine,2019-10-11T00:00:00.000Z,23,16.666666666666668,16.333333333333332,87.33333333333333,9.666666666666666,45.666666666666664,63
ObjectId(63e4bbd14e31320bce168c16),Nouvelle-Aquitaine,2019-10-12T00:00:00.000Z,23.333333333333332,19.333333333333332,26.333333333333332,76.66666666666667,9.625,41,68
ObjectId(63e4bbd14e31320bce168c17),Nouvelle-Aquitaine,2019-10-13T00:00:00.000Z,21.666666666666668,17.333333333333332,29.666666666666668,81,9.416666666666666,54.333333333333336,1
ObjectId(63e4bbd14e31320bce168c18),Nouvelle-Aquitaine,2019-10-14T00:00:00.000Z,15.666666666666666,13.666666666666666,21,77.66666666666667,8.708333333333334,74.66666666666667,42
ObjectId(63e4bbd14e31320bce168c19),Nouvelle-Aquitaine,2019-10-15T00:00:00.000Z,15.666666666666666,12,24.333333333333332,73.66666666666667,8.083333333333334,79,160
ObjectId(63e4bbd14e31320bce168c1a),Nouvelle-Aquitaine,2019-10-16T00:00:00.000Z,17,14.333333333333334,18.666666666666668,87.33333333333333,8.583333333333334,79,161
ObjectId(63e4bbd14e31320bce168c1b),Nouvelle-Aquitaine,2019-10-17T00:00:00.000Z,17,15.333333333333334,19.666666666666668,77.66666666666667,8.875,84,91
ObjectId(63e4bbd14e31320bce168c1c),Nouvelle-Aquitaine,2019-10-18T00:00:00.000Z,16,14.333333333333334,12.333333333333334,90,7.541666666666667,83.66666666666667,183
ObjectId(63e4bbd14e31320bce168c1d),Nouvelle-Aquitaine,2019-10-19T00:00:00.000Z,13.666666666666666,10.333333333333334,15.666666666666666,94,8.375,85.66666666666667,177
ObjectId(63e4bbd14e31320bce168c1e),Nouvelle-Aquitaine,2019-10-20T00:00:00.000Z,16,11.333333333333334,9.333333333333334,86.66666666666667,8.166666666666666,63.333333333333336,142
ObjectId(63e4bbd14e31320bce168c1f),Nouvelle-Aquitaine,2019-10-21T00:00:00.000Z,13.666666666666666,11.333333333333334,18,88.33333333333333,8.625,48,145
ObjectId(63e4bbd14e31320bce168c20),Nouvelle-Aquitaine,2019-10-22T00:00:00.000Z,16.666666666666668,14.666666666666666,21.666666666666668,90.66666666666667,8.041666666666666,84,200
ObjectId(63e4bbd14e31320bce168c21),Nouvelle-Aquitaine,2019-10-23T00:00:00.000Z,14.666666666666666,12.333333333333334,23.333333333333332,91.66666666666667,8.875,79,113
ObjectId(63e4bbd14e31320bce168c22),Nouvelle-Aquitaine,2019-10-24T00:00:00.000Z,19,13.666666666666666,14.333333333333334,88,8.083333333333334,45.333333333333336,103
ObjectId(63e4bbd14e31320bce168c23),Nouvelle-Aquitaine,2019-10-25T00:00:00.000Z,19.666666666666668,14.333333333333334,16,76.33333333333333,9.666666666666666,17.666666666666668,188
ObjectId(63e4bbd14e31320bce168c24),Nouvelle-Aquitaine,2019-10-26T00:00:00.000Z,17.666666666666668,14.666666666666666,10,85.33333333333333,9.125,56.333333333333336,13
ObjectId(63e4bbd14e31320bce168c25),Nouvelle-Aquitaine,2019-10-27T00:00:00.000Z,17.333333333333332,15,11.666666666666666,89.66666666666667,8.375,66,158
ObjectId(63e4bbd14e31320bce168c26),Nouvelle-Aquitaine,2019-10-28T00:00:00.000Z,19.333333333333332,14.333333333333334,9.333333333333334,86,8.75,52.333333333333336,68
ObjectId(63e4bbd14e31320bce168c27),Nouvelle-Aquitaine,2019-10-29T00:00:00.000Z,19,14.666666666666666,6.666666666666667,83.33333333333333,8.416666666666666,57.333333333333336,123
ObjectId(63e4bbd14e31320bce168c28),Nouvelle-Aquitaine,2019-10-30T00:00:00.000Z,16.333333333333332,14.333333333333334,17.666666666666668,88,8.041666666666666,79.33333333333333,120
ObjectId(63e4bbd14e31320bce168c29),Occitanie,2019-09-30T00:00:00.000Z,24,21,19.5,70,9.8125,35,145
ObjectId(63e4bbd14e31320bce168c2a),Occitanie,2019-10-01T00:00:00.000Z,22,17.5,29,70,10,40,5
ObjectId(63e4bbd14e31320bce168c2b),Occitanie,2019-10-02T00:00:00.000Z,21.5,15.5,15.5,59,10,17,174
ObjectId(63e4bbd14e31320bce168c2c),Occitanie,2019-10-03T00:00:00.000Z,22.5,16,22,65.5,9.5,44,4
ObjectId(63e4bbd14e31320bce168c2d),Occitanie,2019-10-04T00:00:00.000Z,21.5,16.5,20.5,67.5,10,19.5,72
ObjectId(63e4bbd14e31320bce168c2e),Occitanie,2019-10-05T00:00:00.000Z,21.5,17,23,66.5,10,44.5,100
